Replay trajectory ( ref_x, ref_y, ref_z, ref_r, ref_p, ref_w, ref_x_dot, ref_y_dot, ref_z_dot, ref_r_dot, ref_p_dot, ref_w_dot, act_x, act_y, act_z, act_r, act_p, act_w, act_x_dot, act_y_dot, act_z_dot, act_r_dot, act_p_dot, act_w_dot )
0.2358865296,-0.1457447599,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2847893492,-0.0264594129,0.9995299528,-0.0018927813,-0.0050935702,-0.0000071999,-0.0104863220,-0.1029221812,0.0000456368,-0.0073628807,0.0001876251,0.0000041454
0.2351080372,-0.1460368354,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2846794891,-0.0274867779,0.9995304179,-0.0019662824,-0.0050916093,-0.0000071620,-0.0109860087,-0.1027364915,0.0000465140,-0.0073500849,0.0001960860,0.0000041618
0.2343254196,-0.1463186616,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2845646341,-0.0285122138,0.9995308916,-0.0020396409,-0.0050895539,-0.0000071249,-0.0114855029,-0.1025435912,0.0000473662,-0.0073358300,0.0002055258,0.0000041223
0.2335386905,-0.1465902185,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2844447862,-0.0295356487,0.9995313735,-0.0021128610,-0.0050874142,-0.0000070882,-0.0119847952,-0.1023434943,0.0000481924,-0.0073219922,0.0002139602,0.0000041121
0.2327478637,-0.1468514873,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2843199474,-0.0305570109,0.9995318635,-0.0021859280,-0.0050851804,-0.0000070524,-0.0124838774,-0.1021362144,0.0000489932,-0.0073066874,0.0002233794,0.0000040678
0.2319529532,-0.1471024495,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2841901200,-0.0315762285,0.9995323611,-0.0022588464,-0.0050828623,-0.0000070170,-0.0129827404,-0.1019217665,0.0000497675,-0.0072918204,0.0002317957,0.0000040535
0.2311539728,-0.1473430876,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2840553062,-0.0325932302,0.9995328663,-0.0023316014,-0.0050804502,-0.0000069824,-0.0134813757,-0.1017001653,0.0000505158,-0.0072754814,0.0002412049,0.0000040166
0.2303509367,-0.1475733846,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2839155085,-0.0336079444,0.9995333787,-0.0024041976,-0.0050779540,-0.0000069482,-0.0139797742,-0.1014714266,0.0000512372,-0.0072596012,0.0002496145,0.0000040060
0.2295438588,-0.1477933245,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2837707292,-0.0346203001,0.9995338980,-0.0024766202,-0.0050753636,-0.0000069147,-0.0144779277,-0.1012355662,0.0000519320,-0.0072422443,0.0002590248,0.0000039822
0.2287327533,-0.1480028916,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2836209709,-0.0356302261,0.9995344240,-0.0025488740,-0.0050726891,-0.0000068816,-0.0149758268,-0.1009926011,0.0000525996,-0.0072253668,0.0002674383,0.0000039802
0.2279176345,-0.1482020715,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2834662363,-0.0366376516,0.9995349564,-0.0026209443,-0.0050699205,-0.0000068490,-0.0154734634,-0.1007425477,0.0000532398,-0.0072070072,0.0002768595,0.0000039737
0.2270985167,-0.1483908499,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2833065280,-0.0376425058,0.9995354949,-0.0026928359,-0.0050670675,-0.0000068168,-0.0159708282,-0.1004854242,0.0000538523,-0.0071891466,0.0002852860,0.0000039841
0.2262754142,-0.1485692139,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2831418489,-0.0386447183,0.9995360393,-0.0027645334,-0.0050641208,-0.0000067855,-0.0164679130,-0.1002212480,0.0000544383,-0.0071697372,0.0002946650,0.0000039325
0.2254483415,-0.1487371507,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2829722018,-0.0396442187,0.9995365892,-0.0028360420,-0.0050610902,-0.0000067548,-0.0169647084,-0.0999500381,0.0000549964,-0.0071508437,0.0003030489,0.0000039171
0.2246173131,-0.1488946486,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2827975897,-0.0406409368,0.9995371445,-0.0029073468,-0.0050579655,-0.0000067245,-0.0174612064,-0.0996718133,0.0000555264,-0.0071304592,0.0003124544,0.0000039257
0.2237823436,-0.1490416966,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2826180158,-0.0416348028,0.9995377048,-0.0029784524,-0.0050547573,-0.0000066952,-0.0179573977,-0.0993865933,0.0000560293,-0.0071105513,0.0003208084,0.0000038779
0.2229434476,-0.1491782843,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2824334830,-0.0426257467,0.9995382698,-0.0030493440,-0.0050514553,-0.0000066663,-0.0184532741,-0.0990943978,0.0000565038,-0.0070891464,0.0003301889,0.0000038793
0.2221006399,-0.1493044022,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2822439948,-0.0436136992,0.9995388393,-0.0031200267,-0.0050480699,-0.0000066384,-0.0189488263,-0.0987952477,0.0000569508,-0.0070682508,0.0003385335,0.0000038404
0.2212539352,-0.1494200414,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2820495543,-0.0445985908,0.9995394130,-0.0031904854,-0.0050445907,-0.0000066108,-0.0194440463,-0.0984891636,0.0000573688,-0.0070458564,0.0003479130,0.0000038580
0.2204033484,-0.1495251937,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2818501650,-0.0455803525,0.9995399906,-0.0032607253,-0.0050410281,-0.0000065842,-0.0199389247,-0.0981761674,0.0000577595,-0.0070239753,0.0003562441,0.0000038119
0.2195488944,-0.1496198519,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2816458305,-0.0465589153,0.9995405718,-0.0033307309,-0.0050373723,-0.0000065583,-0.0204334535,-0.0978562806,0.0000581218,-0.0070005456,0.0003655699,0.0000037869
0.2186905882,-0.1497040093,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2814365543,-0.0475342106,0.9995411564,-0.0034005082,-0.0050336330,-0.0000065330,-0.0209276234,-0.0975295262,0.0000584554,-0.0069777162,0.0003739178,0.0000037894
0.2178284449,-0.1497776599,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2812223400,-0.0485061699,0.9995417440,-0.0034700413,-0.0050298006,-0.0000065086,-0.0214214263,-0.0971959266,0.0000587609,-0.0069532990,0.0003832304,0.0000037597
0.2169624796,-0.1498407986,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2810031915,-0.0494747249,0.9995423344,-0.0035393364,-0.0050258848,-0.0000064847,-0.0219148531,-0.0968555057,0.0000590375,-0.0069295011,0.0003915681,0.0000037616
0.2160927075,-0.1498934209,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2807791125,-0.0504398078,0.9995429272,-0.0036083776,-0.0050218761,-0.0000064617,-0.0224078956,-0.0965082869,0.0000592861,-0.0069041026,0.0004008664,0.0000037319
0.2152191438,-0.1499355232,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2805501071,-0.0514013507,0.9995435223,-0.0036771711,-0.0050177840,-0.0000064393,-0.0229005446,-0.0961542951,0.0000595055,-0.0068793434,0.0004091936,0.0000037357
0.2143418039,-0.1499671025,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2803161792,-0.0523592863,0.9995441193,-0.0037457009,-0.0050135992,-0.0000064177,-0.0233927919,-0.0957935546,0.0000596969,-0.0068529701,0.0004184762,0.0000037059
0.2134607032,-0.1499881566,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2800773329,-0.0533135472,0.9995447179,-0.0038139736,-0.0050093311,-0.0000063967,-0.0238846286,-0.0954260912,0.0000598591,-0.0068272559,0.0004267919,0.0000037116
0.2125758571,-0.1499986841,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2798335724,-0.0542640665,0.9995453178,-0.0038819728,-0.0050049704,-0.0000063767,-0.0243760464,-0.0950519302,0.0000599932,-0.0067999148,0.0004360579,0.0000036816
0.2116872811,-0.1499986841,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2795849021,-0.0552107775,0.9995459188,-0.0039497054,-0.0050005267,-0.0000063572,-0.0248670362,-0.0946710985,0.0000600981,-0.0067732526,0.0004443612,0.0000036892
0.2107949909,-0.1499881566,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2793313262,-0.0561536137,0.9995465205,-0.0040171550,-0.0049959905,-0.0000063387,-0.0253575898,-0.0942836221,0.0000601749,-0.0067449512,0.0004536096,0.0000036591
0.2098990022,-0.1499671025,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2790728492,-0.0570925090,0.9995471227,-0.0040843286,-0.0049913714,-0.0000063207,-0.0258476983,-0.0938895288,0.0000602225,-0.0067173484,0.0004618998,0.0000036687
0.2089993305,-0.1499355232,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2788094756,-0.0580273974,0.9995477252,-0.0041512096,-0.0049866600,-0.0000063037,-0.0263373535,-0.0934888458,0.0000602421,-0.0066880944,0.0004711298,0.0000036382
0.2080959917,-0.1498934209,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2785412102,-0.0589582135,0.9995483275,-0.0042178053,-0.0049818658,-0.0000062873,-0.0268265463,-0.0930816017,0.0000602326,-0.0066595587,0.0004794064,0.0000036499
0.2071890018,-0.1498407986,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2782680575,-0.0598848917,0.9995489294,-0.0042840990,-0.0049769795,-0.0000062719,-0.0273152686,-0.0926678245,0.0000601951,-0.0066293602,0.0004886173,0.0000036192
0.2062783764,-0.1497776599,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2779900224,-0.0608073671,0.9995495307,-0.0043500981,-0.0049720106,-0.0000062570,-0.0278035113,-0.0922475438,0.0000601285,-0.0065998996,0.0004968796,0.0000036331
0.2053641318,-0.1497040093,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2777071097,-0.0617255750,0.9995501311,-0.0044157858,-0.0049669498,-0.0000062432,-0.0282912665,-0.0918207886,0.0000600341,-0.0065687650,0.0005060706,0.0000036020
0.2044462838,-0.1496198519,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2774193245,-0.0626394509,0.9995507302,-0.0044811697,-0.0049618065,-0.0000062299,-0.0287785249,-0.0913875894,0.0000599108,-0.0065383877,0.0005143180,0.0000036181
0.2035248486,-0.1495251937,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2771266717,-0.0635489307,0.9995513278,-0.0045462330,-0.0049565715,-0.0000062176,-0.0292652786,-0.0909479759,0.0000597598,-0.0065063257,0.0005234884,0.0000035866
0.2025998424,-0.1494200414,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2768291565,-0.0644539505,0.9995519236,-0.0046109835,-0.0049512542,-0.0000062059,-0.0297515186,-0.0905019797,0.0000595799,-0.0064750403,0.0005317205,0.0000036049
0.2016712814,-0.1493044022,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2765267841,-0.0653544468,0.9995525173,-0.0046754149,-0.0049458539,-0.0000061953,-0.0302372368,-0.0900496314,0.0000593727,-0.0064431349,0.0005400211,0.0000035731
0.2007391819,-0.1491782843,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2762195599,-0.0662503564,0.9995531087,-0.0047395214,-0.0049403695,-0.0000061855,-0.0307224250,-0.0895909623,0.0000591374,-0.0064106478,0.0005484251,0.0000035588
0.1998035602,-0.1490416966,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2759074891,-0.0671416165,0.9995536974,-0.0048032976,-0.0049348004,-0.0000061766,-0.0312070750,-0.0891260044,0.0000588743,-0.0063776113,0.0005569058,0.0000035505
0.1988644328,-0.1488946486,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2755905773,-0.0680281644,0.9995542833,-0.0048667381,-0.0049291459,-0.0000061684,-0.0316911785,-0.0886547899,0.0000585834,-0.0063440517,0.0005654418,0.0000035443
0.1979218161,-0.1487371507,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2752688301,-0.0689099379,0.9995548659,-0.0049298381,-0.0049234056,-0.0000061612,-0.0321747272,-0.0881773519,0.0000582648,-0.0063099899,0.0005740171,0.0000035392
0.1969757267,-0.1485692139,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2749422529,-0.0697868751,0.9995554451,-0.0049925925,-0.0049175793,-0.0000061547,-0.0326577125,-0.0876937237,0.0000579188,-0.0062754424,0.0005826191,0.0000035347
0.1960261812,-0.1483908499,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2746108517,-0.0706589145,0.9995560205,-0.0050549968,-0.0049116668,-0.0000061491,-0.0331401260,-0.0872039393,0.0000575453,-0.0062404223,0.0005912385,0.0000035308
0.1950731962,-0.1482020715,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2742746321,-0.0715259948,0.9995565920,-0.0051170462,-0.0049056680,-0.0000061444,-0.0336219594,-0.0867080330,0.0000571447,-0.0062049403,0.0005998679,0.0000035274
0.1941167885,-0.1480028916,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2739336000,-0.0723880552,0.9995571592,-0.0051787363,-0.0048995829,-0.0000061404,-0.0341032041,-0.0862060396,0.0000567170,-0.0061690050,0.0006085018,0.0000035244
0.1931569748,-0.1477933245,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2735877615,-0.0732450352,0.9995577218,-0.0052400625,-0.0048934114,-0.0000061374,-0.0345838517,-0.0856979943,0.0000562625,-0.0061326237,0.0006171360,0.0000035219
0.1921937720,-0.1475733846,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2732371226,-0.0740968745,0.9995582796,-0.0053010206,-0.0048871537,-0.0000061352,-0.0350638937,-0.0851839329,0.0000557812,-0.0060958025,0.0006257671,0.0000035199
0.1912271969,-0.1473430876,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2728816894,-0.0749435134,0.9995588323,-0.0053616060,-0.0048808096,-0.0000061338,-0.0355433216,-0.0846638914,0.0000552734,-0.0060585469,0.0006343927,0.0000035184
0.1902572666,-0.1471024495,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2725214681,-0.0757848925,0.9995593797,-0.0054218147,-0.0048743794,-0.0000061333,-0.0360221270,-0.0841379065,0.0000547393,-0.0060208614,0.0006430107,0.0000035174
0.1892839981,-0.1468514873,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2721564651,-0.0766209526,0.9995599215,-0.0054816422,-0.0048678631,-0.0000061336,-0.0365003014,-0.0836060151,0.0000541791,-0.0059827502,0.0006516198,0.0000035169
0.1883074084,-0.1465902185,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2717866867,-0.0774516352,0.9995604574,-0.0055410843,-0.0048612609,-0.0000061349,-0.0369778364,-0.0830682545,0.0000535930,-0.0059442174,0.0006602186,0.0000035169
0.1873275147,-0.1463186616,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2714121395,-0.0782768818,0.9995609873,-0.0056001370,-0.0048545727,-0.0000061369,-0.0374547235,-0.0825246626,0.0000529812,-0.0059052663,0.0006688064,0.0000035174
0.1863443341,-0.1460368354,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2710328299,-0.0790966346,0.9995615107,-0.0056587960,-0.0048477988,-0.0000061399,-0.0379309544,-0.0819752776,0.0000523440,-0.0058659006,0.0006773823,0.0000035183
0.1853578839,-0.1457447599,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2706487647,-0.0799108360,0.9995620275,-0.0057170572,-0.0048409392,-0.0000061437,-0.0384065206,-0.0814201381,0.0000516815,-0.0058261234,0.0006859458,0.0000035198
0.1843681815,-0.1454424556,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2702599506,-0.0807194288,0.9995625375,-0.0057749165,-0.0048339942,-0.0000061484,-0.0388814136,-0.0808592831,0.0000509941,-0.0057859379,0.0006944963,0.0000035217
0.1833752441,-0.1451299436,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2698663943,-0.0815223563,0.9995630403,-0.0058323700,-0.0048269638,-0.0000061540,-0.0393556252,-0.0802927521,0.0000502819,-0.0057453472,0.0007030336,0.0000035242
0.1823790893,-0.1448072458,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2694681029,-0.0823195622,0.9995635357,-0.0058894135,-0.0048198481,-0.0000061604,-0.0398291470,-0.0797205848,0.0000495452,-0.0057043544,0.0007115573,0.0000035272
0.1813797345,-0.1444743850,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2690650832,-0.0831109904,0.9995640236,-0.0059460435,-0.0048126477,-0.0000061673,-0.0403019705,-0.0791428215,0.0000487852,-0.0056630008,0.0007200288,0.0000035721
0.1803771971,-0.1441313845,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2686573423,-0.0838965854,0.9995645036,-0.0060022558,-0.0048053620,-0.0000061757,-0.0407740875,-0.0785595028,0.0000480012,-0.0056212367,0.0007285703,0.0000035098
0.1793714949,-0.1437782684,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2682448874,-0.0846762921,0.9995649755,-0.0060580463,-0.0047979916,-0.0000061846,-0.0412454897,-0.0779706695,0.0000471932,-0.0055790554,0.0007370320,0.0000035507
0.1783626455,-0.1434150613,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2678277257,-0.0854500557,0.9995654391,-0.0061134112,-0.0047905362,-0.0000061948,-0.0417161686,-0.0773763632,0.0000463620,-0.0055364912,0.0007455289,0.0000035193
0.1773506665,-0.1430417890,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2674058646,-0.0862178220,0.9995658942,-0.0061683464,-0.0047829965,-0.0000062056,-0.0421861160,-0.0767766255,0.0000455074,-0.0054935254,0.0007539625,0.0000035570
0.1763355757,-0.1426584774,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2669793113,-0.0869795370,0.9995663405,-0.0062228485,-0.0047753726,-0.0000062170,-0.0426553235,-0.0761714986,0.0000446310,-0.0054502179,0.0007623814,0.0000035786
0.1753173909,-0.1422651536,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2665480735,-0.0877351472,0.9995667778,-0.0062769135,-0.0047676641,-0.0000062299,-0.0431237831,-0.0755610250,0.0000437317,-0.0054065009,0.0007708475,0.0000035284
0.1742961301,-0.1418618452,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2661121586,-0.0884845997,0.9995672059,-0.0063305370,-0.0047598715,-0.0000062435,-0.0435914862,-0.0749452476,0.0000428094,-0.0053623628,0.0007792513,0.0000035555
0.1732718110,-0.1414485804,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2656715744,-0.0892278418,0.9995676246,-0.0063837157,-0.0047519950,-0.0000062579,-0.0440584248,-0.0743242097,0.0000418655,-0.0053178713,0.0007876417,0.0000035682
0.1722444518,-0.1410253882,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2652263285,-0.0899648213,0.9995680336,-0.0064364458,-0.0047440347,-0.0000062732,-0.0445245905,-0.0736979548,0.0000409003,-0.0052730185,0.0007960233,0.0000035713
0.1712140703,-0.1405922984,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2647764287,-0.0906954866,0.9995684327,-0.0064887237,-0.0047359906,-0.0000062895,-0.0449899751,-0.0730665271,0.0000399140,-0.0052277980,0.0008043981,0.0000035671
0.1701806847,-0.1401493414,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2643218830,-0.0914197863,0.9995688218,-0.0065405456,-0.0047278629,-0.0000063069,-0.0454545705,-0.0724299709,0.0000389067,-0.0051822047,0.0008127674,0.0000035569
0.1691443132,-0.1396965481,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2638626993,-0.0921376696,0.9995692006,-0.0065919079,-0.0047196515,-0.0000063254,-0.0459183684,-0.0717883308,0.0000378785,-0.0051362348,0.0008211317,0.0000035412
0.1681049738,-0.1392339505,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2633988857,-0.0928490862,0.9995695689,-0.0066428072,-0.0047113571,-0.0000063445,-0.0463813606,-0.0711416521,0.0000368308,-0.0050899395,0.0008294370,0.0000035789
0.1670626849,-0.1387615810,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2629304503,-0.0935539860,0.9995699265,-0.0066932397,-0.0047029798,-0.0000063643,-0.0468435390,-0.0704899800,0.0000357627,-0.0050432555,0.0008377266,0.0000035996
0.1660174648,-0.1382794727,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2624574014,-0.0942523196,0.9995702733,-0.0067432014,-0.0046945197,-0.0000063851,-0.0473048954,-0.0698333605,0.0000346743,-0.0049961826,0.0008460060,0.0000036093
0.1649693317,-0.1377876595,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2619797472,-0.0949440380,0.9995706090,-0.0067926896,-0.0046859772,-0.0000064064,-0.0477654218,-0.0691718396,0.0000335681,-0.0049488321,0.0008542469,0.0000036446
