timestamp,dt,meas_0,meas_1,meas_2,meas_3,control_0,sensor_mask_0,sensor_mask_1,sensor_mask_2,sensor_mask_3
2.468000,0.004000,0.557074,0.113945,-0.568943,-9.937213,0.026952,1,1,1,1
2.472000,0.004000,0.563664,0.165941,-0.945402,-9.619168,0.084360,1,1,1,1
2.476000,0.004000,0.531159,0.162421,-1.270895,-9.702215,0.067752,1,1,1,1
2.480000,0.004000,0.544282,0.119420,-0.938474,-9.816471,0.037989,1,1,1,1
2.484000,0.004000,0.568635,0.122231,-1.130193,-9.787097,0.044501,1,1,1,1
2.488000,0.004000,0.555018,0.121047,-0.971475,-9.896611,0.042712,1,1,1,1
2.492000,0.004000,0.551863,0.152788,-0.714991,-9.674736,0.065641,1,1,1,1
2.496000,0.004000,0.535517,0.155693,-1.020028,-9.763297,0.042489,1,1,1,1
2.500000,0.004000,0.537407,0.146430,-0.845257,-9.739079,0.078105,1,1,1,1
2.504000,0.004000,0.557040,0.157137,-0.995966,-9.769095,0.070865,1,1,1,1
2.508000,0.004000,0.552315,0.161163,-0.766578,-9.704706,0.070933,1,1,1,1
2.512000,0.004000,0.559153,0.144971,-1.056006,-9.703115,0.065485,1,1,1,1
2.516000,0.004000,0.563352,0.144900,-0.928734,-9.764928,0.061131,1,1,1,1
2.520000,0.004000,0.539128,0.144900,-0.840028,-9.783302,0.055042,1,1,1,1
2.524000,0.004000,0.542438,0.108807,-0.819608,-9.771875,0.042943,1,1,1,1
2.528000,0.004000,0.526745,0.165230,-0.743399,-9.819105,0.064203,1,1,1,1
2.532000,0.004000,0.553729,0.143871,-0.961798,-9.774319,0.034898,1,1,1,1
2.536000,0.004000,0.556225,0.108811,-0.800799,-9.829062,0.088405,1,1,1,1
2.540000,0.004000,0.528936,0.163975,-0.902142,-9.804652,0.047553,1,1,1,1
2.544000,0.004000,0.544393,0.159007,-0.940430,-9.647748,0.043660,1,1,1,1
2.548000,0.004000,0.557391,0.143720,-0.687392,-9.838166,0.047854,1,1,1,1
2.552000,0.004000,0.540985,0.139757,-1.046034,-9.735665,0.046217,1,1,1,1
2.556000,0.004000,0.555635,0.140882,-0.676516,-9.883101,0.061624,1,1,1,1
2.560000,0.004000,0.549736,0.149626,-1.103903,-9.942080,0.082579,1,1,1,1
2.564000,0.004000,0.545855,0.190164,-0.895242,-9.745942,0.047721,1,1,1,1
2.568000,0.004000,0.562536,0.118507,-1.318068,-9.873883,0.054667,1,1,1,1
2.572000,0.004000,0.560766,0.134526,-0.787771,-9.757646,0.080835,1,1,1,1
2.576000,0.004000,0.555336,0.134202,-0.984592,-9.771191,0.073631,1,1,1,1
2.580000,0.004000,0.560481,0.143024,-1.131350,-9.657781,0.040258,1,1,1,1
2.584000,0.004000,0.538841,0.097907,-0.795347,-9.847918,0.082736,1,1,1,1
2.588000,0.004000,0.572209,0.153791,-0.996213,-9.654376,0.039272,1,1,1,1
2.592000,0.004000,0.533214,0.142085,-1.124097,-9.935295,0.060388,1,1,1,1
2.596000,0.004000,0.536218,0.150475,-1.031871,-9.919263,0.082906,1,1,1,1
2.600000,0.004000,0.511152,0.135291,-1.019981,-9.768861,0.051477,1,1,1,1
2.604000,0.004000,0.566924,0.182594,-0.795051,-9.591516,0.053234,1,1,1,1
2.608000,0.004000,0.556608,0.135523,-0.637393,-9.846550,0.035819,1,1,1,1
2.612000,0.004000,0.557085,0.161704,-0.964106,-9.899608,0.080928,1,1,1,1
2.616000,0.004000,0.566427,0.132175,-1.050753,-9.648711,0.081204,1,1,1,1
2.620000,0.004000,0.537339,0.077399,-0.994334,-9.710459,0.060864,1,1,1,1
2.624000,0.004000,0.542434,0.134473,-1.175353,-9.815213,0.071612,1,1,1,1
2.628000,0.004000,0.543594,0.118926,-0.850176,-9.683761,0.051664,1,1,1,1
2.632000,0.004000,0.566289,0.148888,-0.970555,-9.787283,0.028544,1,1,1,1
2.636000,0.004000,0.570925,0.190974,-0.943781,-9.962037,0.083064,1,1,1,1
2.640000,0.004000,0.550208,0.115930,-1.030046,-9.860890,0.069958,1,1,1,1
2.644000,0.004000,0.563254,0.126918,-0.710931,-9.887753,0.054536,1,1,1,1
2.648000,0.004000,0.558460,0.143084,-1.032524,-9.441742,0.038782,1,1,1,1
2.652000,0.004000,0.563628,0.134465,-0.956165,-9.836257,0.028414,1,1,1,1
2.656000,0.004000,0.529074,0.110311,-1.152074,-9.888597,0.027500,1,1,1,1
2.660000,0.004000,0.541365,0.184224,-0.898439,-9.896350,0.069625,1,1,1,1
2.664000,0.004000,0.560770,0.157924,-0.776698,-9.814998,0.047220,1,1,1,1
2.668000,0.004000,0.562561,0.142396,-0.836557,-9.929885,0.022227,1,1,1,1
2.672000,0.004000,0.547709,0.142836,-1.051749,-9.662920,0.058044,1,1,1,1
2.676000,0.004000,0.542778,0.150018,-1.014233,-9.679287,0.053812,1,1,1,1
2.680000,0.004000,0.531882,0.100039,-0.907777,-9.954025,0.004331,1,1,1,1
2.684000,0.004000,0.554749,0.130157,-0.688916,-9.726683,0.065860,1,1,1,1
2.688000,0.004000,0.555423,0.120229,-0.798490,-9.755389,0.049920,1,1,1,1
2.692000,0.004000,0.581162,0.135063,-0.812540,-9.611390,0.015417,1,1,1,1
2.696000,0.004000,0.544976,0.158724,-0.793004,-9.646467,0.048420,1,1,1,1
2.700000,0.004000,0.560417,0.138626,-0.869350,-9.846725,0.099960,1,1,1,1
2.704000,0.004000,0.575265,0.134967,-0.974393,-9.626829,0.076480,1,1,1,1
2.708000,0.004000,0.554008,0.096422,-1.085327,-9.611375,0.046313,1,1,1,1
2.712000,0.004000,0.574832,0.128569,-1.025190,-9.741637,0.054190,1,1,1,1
2.716000,0.004000,0.544559,0.108272,-0.856527,-9.773627,0.042417,1,1,1,1
2.720000,0.004000,0.540972,0.113047,-1.037461,-9.769222,0.046626,1,1,1,1
2.724000,0.004000,0.567275,0.105906,-1.141534,-9.892641,0.054023,1,1,1,1
2.728000,0.004000,0.564137,0.077960,-0.852968,-9.926480,0.056904,1,1,1,1
2.732000,0.004000,0.531197,0.174702,-1.032941,-9.897250,0.067539,1,1,1,1
2.736000,0.004000,0.568721,0.156758,-0.818679,-9.929318,0.035588,1,1,1,1
2.740000,0.004000,0.564553,0.111686,-0.728583,-9.721709,0.030053,1,1,1,1
2.744000,0.004000,0.574016,0.148874,-0.986508,-9.678338,-0.010420,1,1,1,1
2.748000,0.004000,0.561349,0.148343,-0.926430,-9.886743,0.018501,1,1,1,1
2.752000,0.004000,0.570591,0.123106,-0.947669,-9.677490,0.002852,1,1,1,1
2.756000,0.004000,0.565603,0.147314,-1.023369,-9.762307,0.058859,1,1,1,1
2.760000,0.004000,0.562861,0.129096,-0.985905,-9.783649,0.048243,1,1,1,1
2.764000,0.004000,0.562476,0.118319,-1.191808,-9.765372,0.026781,1,1,1,1
2.768000,0.004000,0.552443,0.179415,-0.827717,-9.741064,0.063547,1,1,1,1
2.772000,0.004000,0.573084,0.087956,-1.086630,-9.718131,0.019497,1,1,1,1
2.776000,0.004000,0.550724,0.192907,-1.084626,-9.820506,0.011221,1,1,1,1
2.780000,0.004000,0.551476,0.163215,-0.988870,-9.838527,0.048958,1,1,1,1
2.784000,0.004000,0.565047,0.142698,-1.080480,-9.900350,0.062558,1,1,1,1
2.788000,0.004000,0.561613,0.106982,-1.121618,-9.703997,0.051910,1,1,1,1
2.792000,0.004000,0.570997,0.144799,-0.769322,-10.010851,0.021644,1,1,1,1
2.796000,0.004000,0.560559,0.137895,-0.844631,-9.599188,0.068432,1,1,1,1
2.800000,0.004000,0.543994,0.106825,-0.946182,-9.721539,0.038622,1,1,1,1
2.804000,0.004000,0.542856,0.144831,-1.045280,-9.634055,0.023893,1,1,1,1
2.808000,0.004000,0.526377,0.114757,-1.058361,-9.726361,0.078483,1,1,1,1
2.812000,0.004000,0.525016,0.098022,-0.903210,-9.886870,-0.013794,1,1,1,1
2.816000,0.004000,0.571024,0.164776,-0.928807,-9.793956,0.023102,1,1,1,1
2.820000,0.004000,0.556299,0.152970,-1.320124,-9.838780,0.050962,1,1,1,1
2.824000,0.004000,0.584279,0.118689,-1.037056,-9.728609,0.050400,1,1,1,1
2.828000,0.004000,0.545264,0.123451,-1.033427,-9.760084,0.002401,1,1,1,1
2.832000,0.004000,0.552699,0.144737,-0.803470,-9.662831,0.018590,1,1,1,1
2.836000,0.004000,0.554768,0.136495,-1.213151,-9.699211,0.040439,1,1,1,1
2.840000,0.004000,0.595762,0.136489,-0.899137,-9.747231,0.046709,1,1,1,1
2.844000,0.004000,0.553699,0.116157,-0.756109,-9.737503,0.033673,1,1,1,1
2.848000,0.004000,0.537750,0.143435,-1.007132,-9.686407,0.020577,1,1,1,1
2.852000,0.004000,0.546739,0.130239,-1.082882,-9.762752,0.068367,1,1,1,1
2.856000,0.004000,0.563342,0.123657,-0.776952,-9.765179,0.030561,1,1,1,1
2.860000,0.004000,0.563396,0.136110,-0.935514,-9.744586,0.078927,1,1,1,1
2.864000,0.004000,0.557369,0.084909,-0.951098,-9.907628,0.030028,1,1,1,1
2.868000,0.004000,0.569276,0.117017,-1.233045,-9.702783,0.040769,1,1,1,1
2.872000,0.004000,0.560991,0.133109,-0.914807,-9.949643,0.033407,1,1,1,1
2.876000,0.004000,0.554765,0.143900,-1.071099,-9.768167,0.038960,1,1,1,1
2.880000,0.004000,0.566097,0.122950,-0.923879,-9.867864,0.032582,1,1,1,1
2.884000,0.004000,0.591044,0.148431,-1.177280,-9.672355,0.020450,1,1,1,1
2.888000,0.004000,0.542575,0.126526,-1.101339,-9.865065,0.002691,1,1,1,1
2.892000,0.004000,0.587281,0.113267,-0.955125,-9.550086,0.018100,1,1,1,1
2.896000,0.004000,0.538453,0.125253,-0.839942,-9.842677,0.032082,1,1,1,1
2.900000,0.004000,0.555281,0.114862,-1.097657,-9.739657,0.053015,1,1,1,1
2.904000,0.004000,0.567772,0.102872,-1.171210,-9.636980,0.010079,1,1,1,1
2.908000,0.004000,0.548517,0.119298,-1.202478,-9.754697,0.029986,1,1,1,1
2.912000,0.004000,0.571041,0.123801,-1.215532,-9.705422,0.036775,1,1,1,1
2.916000,0.004000,0.546614,0.086242,-1.064913,-9.901984,-0.007746,1,1,1,1
2.920000,0.004000,0.577269,0.143216,-1.079459,-9.833302,0.014247,1,1,1,1
2.924000,0.004000,0.537327,0.113544,-0.793472,-9.740674,0.015832,1,1,1,1
2.928000,0.004000,0.568487,0.126292,-1.198954,-9.721848,0.034927,1,1,1,1
2.932000,0.004000,0.578753,0.092088,-0.820067,-9.777779,0.025167,1,1,1,1
2.936000,0.004000,0.558080,0.130962,-1.265318,-9.701377,0.042969,1,1,1,1
2.940000,0.004000,0.558508,0.118915,-0.930832,-9.535418,-0.005112,1,1,1,1
2.944000,0.004000,0.564636,0.166297,-1.078903,-9.683384,0.028009,1,1,1,1
2.948000,0.004000,0.550885,0.118958,-1.260838,-9.766522,-0.031374,1,1,1,1
2.952000,0.004000,0.531905,0.124139,-1.228993,-9.741009,-0.009323,1,1,1,1
2.956000,0.004000,0.559125,0.135033,-0.875662,-9.770138,-0.001087,1,1,1,1
2.960000,0.004000,0.572714,0.151235,-1.085805,-9.673677,0.008907,1,1,1,1
2.964000,0.004000,0.583747,0.151496,-0.968898,-9.877472,0.014785,1,1,1,1
2.968000,0.004000,0.555490,0.109520,-1.107756,-9.890441,0.007230,1,1,1,1
2.972000,0.004000,0.556378,0.133617,-1.191622,-9.792935,0.015782,1,1,1,1
2.976000,0.004000,0.552954,0.116182,-0.750888,-9.730272,0.030255,1,1,1,1
2.980000,0.004000,0.560869,0.147551,-0.883648,-9.784835,0.027732,1,1,1,1
2.984000,0.004000,0.528599,0.135009,-0.872349,-9.803177,0.009037,1,1,1,1
2.988000,0.004000,0.551344,0.116926,-0.956260,-9.972142,0.023683,1,1,1,1
2.992000,0.004000,0.563515,0.136232,-1.040292,-9.774715,0.008104,1,1,1,1
2.996000,0.004000,0.536215,0.132274,-0.921202,-9.675712,-0.017489,1,1,1,1
