# RoboFly trajectory generated from robognat simulator
# Trajectory type: circle
# Duration: 10.0s
# State format: x,y,z,vx,vy,vz,roll,pitch,omega_x,omega_y
0.134851,0.000000,0.153884,0.003320,0.000000,0.034146,-0.001028,0.000000,0.000000,-0.010274
0.134867,0.000000,0.154055,0.003186,0.000000,0.034461,-0.001079,0.000000,0.000000,-0.009604
0.134883,0.000000,0.154227,0.003054,0.000000,0.034755,-0.001127,0.000000,0.000000,-0.008944
0.134899,0.000000,0.154401,0.002922,0.000000,0.035029,-0.001172,0.000000,0.000000,-0.008295
0.134913,0.000000,0.154576,0.002791,0.000000,0.035285,-0.001213,0.000000,0.000000,-0.007659
0.134927,0.000000,0.154752,0.002661,0.000000,0.035523,-0.001252,0.000000,0.000000,-0.007034
0.134940,0.000000,0.154930,0.002533,0.000000,0.035743,-0.001287,0.000000,0.000000,-0.006422
0.134953,0.000000,0.155109,0.002406,0.000000,0.035946,-0.001319,0.000000,0.000000,-0.005822
0.134965,0.000000,0.155288,0.002280,0.000000,0.036133,-0.001348,0.000000,0.000000,-0.005236
0.134977,0.000000,0.155469,0.002156,0.000000,0.036304,-0.001374,0.000000,0.000000,-0.004663
0.134987,0.000000,0.155651,0.002034,0.000000,0.036459,-0.001397,0.000000,0.000000,-0.004104
0.134998,0.000000,0.155833,0.001914,0.000000,0.036600,-0.001418,0.000000,0.000000,-0.003559
0.135007,0.000000,0.156016,0.001796,0.000000,0.036726,-0.001436,0.000000,0.000000,-0.003028
0.135016,0.000000,0.156199,0.001679,0.000000,0.036839,-0.001451,0.000000,0.000000,-0.002512
0.135024,0.000000,0.156384,0.001565,0.000000,0.036938,-0.001463,0.000000,0.000000,-0.002010
0.135032,0.000000,0.156568,0.001453,0.000000,0.037024,-0.001473,0.000000,0.000000,-0.001523
0.135040,0.000000,0.156753,0.001344,0.000000,0.037098,-0.001481,0.000000,0.000000,-0.001051
0.135046,0.000000,0.156939,0.001237,0.000000,0.037160,-0.001486,0.000000,0.000000,-0.000594
0.135052,0.000000,0.157125,0.001132,0.000000,0.037210,-0.001489,0.000000,0.000000,-0.000152
0.135058,0.000000,0.157311,0.001029,0.000000,0.037249,-0.001490,0.000000,0.000000,0.000275
0.135063,0.000000,0.157497,0.000929,0.000000,0.037278,-0.001489,0.000000,0.000000,0.000687
0.135068,0.000000,0.157683,0.000832,0.000000,0.037296,-0.001485,0.000000,0.000000,0.001083
0.135072,0.000000,0.157870,0.000737,0.000000,0.037304,-0.001480,0.000000,0.000000,0.001464
0.135076,0.000000,0.158056,0.000645,0.000000,0.037303,-0.001473,0.000000,0.000000,0.001831
0.135079,0.000000,0.158243,0.000555,0.000000,0.037292,-0.001463,0.000000,0.000000,0.002182
0.135082,0.000000,0.158429,0.000469,0.000000,0.037272,-0.001452,0.000000,0.000000,0.002517
0.135084,0.000000,0.158616,0.000385,0.000000,0.037244,-0.001440,0.000000,0.000000,0.002838
0.135086,0.000000,0.158802,0.000303,0.000000,0.037207,-0.001426,0.000000,0.000000,0.003144
0.135088,0.000000,0.158988,0.000224,0.000000,0.037163,-0.001410,0.000000,0.000000,0.003435
0.135089,0.000000,0.159174,0.000149,0.000000,0.037111,-0.001393,0.000000,0.000000,0.003712
0.135089,0.000000,0.159359,0.000075,0.000000,0.037051,-0.001374,0.000000,0.000000,0.003974
0.135090,0.000000,0.159545,0.000005,0.000000,0.036984,-0.001354,0.000000,0.000000,0.004222
0.135090,0.000000,0.159730,-0.000063,0.000000,0.036911,-0.001333,0.000000,0.000000,0.004455
0.135090,0.000000,0.159914,-0.000128,0.000000,0.036831,-0.001311,0.000000,0.000000,0.004674
0.135089,0.000000,0.160098,-0.000190,0.000000,0.036745,-0.001288,0.000000,0.000000,0.004880
0.135088,0.000000,0.160282,-0.000250,0.000000,0.036652,-0.001263,0.000000,0.000000,0.005072
0.135087,0.000000,0.160465,-0.000306,0.000000,0.036554,-0.001238,0.000000,0.000000,0.005250
0.135085,0.000000,0.160648,-0.000361,0.000000,0.036451,-0.001212,0.000000,0.000000,0.005416
0.135083,0.000000,0.160830,-0.000412,0.000000,0.036342,-0.001185,0.000000,0.000000,0.005568
0.135081,0.000000,0.161012,-0.000461,0.000000,0.036228,-0.001157,0.000000,0.000000,0.005708
0.135079,0.000000,0.161193,-0.000507,0.000000,0.036109,-0.001128,0.000000,0.000000,0.005835
0.135076,0.000000,0.161374,-0.000551,0.000000,0.035985,-0.001099,0.000000,0.000000,0.005950
0.135074,0.000000,0.161554,-0.000592,0.000000,0.035857,-0.001069,0.000000,0.000000,0.006053
0.135071,0.000000,0.161733,-0.000631,0.000000,0.035725,-0.001039,0.000000,0.000000,0.006144
0.135068,0.000000,0.161912,-0.000667,0.000000,0.035589,-0.001008,0.000000,0.000000,0.006224
0.135064,0.000000,0.162089,-0.000701,0.000000,0.035448,-0.000977,0.000000,0.000000,0.006293
0.135061,0.000000,0.162267,-0.000732,0.000000,0.035304,-0.000946,0.000000,0.000000,0.006351
0.135057,0.000000,0.162443,-0.000761,0.000000,0.035157,-0.000914,0.000000,0.000000,0.006399
0.135053,0.000000,0.162619,-0.000788,0.000000,0.035006,-0.000882,0.000000,0.000000,0.006437
0.135049,0.000000,0.162794,-0.000812,0.000000,0.034852,-0.000850,0.000000,0.000000,0.006464
0.135045,0.000000,0.162968,-0.000835,0.000000,0.034694,-0.000817,0.000000,0.000000,0.006482
0.135041,0.000000,0.163142,-0.000855,0.000000,0.034534,-0.000785,0.000000,0.000000,0.006491
0.135037,0.000000,0.163314,-0.000873,0.000000,0.034371,-0.000753,0.000000,0.000000,0.006491
0.135032,0.000000,0.163486,-0.000889,0.000000,0.034206,-0.000720,0.000000,0.000000,0.006482
0.135028,0.000000,0.163657,-0.000902,0.000000,0.034038,-0.000688,0.000000,0.000000,0.006464
0.135023,0.000000,0.163828,-0.000914,0.000000,0.033867,-0.000655,0.000000,0.000000,0.006439
0.135019,0.000000,0.163997,-0.000924,0.000000,0.033695,-0.000623,0.000000,0.000000,0.006406
0.135014,0.000000,0.164165,-0.000933,0.000000,0.033520,-0.000591,0.000000,0.000000,0.006366
0.135010,0.000000,0.164333,-0.000939,0.000000,0.033343,-0.000559,0.000000,0.000000,0.006318
0.135005,0.000000,0.164500,-0.000944,0.000000,0.033165,-0.000528,0.000000,0.000000,0.006264
0.135000,0.000000,0.164665,-0.000947,0.000000,0.032985,-0.000496,0.000000,0.000000,0.006203
0.134995,0.000000,0.164830,-0.000948,0.000000,0.032803,-0.000465,0.000000,0.000000,0.006136
0.134991,0.000000,0.164994,-0.000948,0.000000,0.032619,-0.000435,0.000000,0.000000,0.006063
0.134986,0.000000,0.165158,-0.000946,0.000000,0.032434,-0.000404,0.000000,0.000000,0.005984
0.134981,0.000000,0.165320,-0.000943,0.000000,0.032248,-0.000374,0.000000,0.000000,0.005901
0.134977,0.000000,0.165481,-0.000938,0.000000,0.032061,-0.000345,0.000000,0.000000,0.005812
0.134972,0.000000,0.165641,-0.000932,0.000000,0.031872,-0.000316,0.000000,0.000000,0.005718
0.134967,0.000000,0.165801,-0.000925,0.000000,0.031682,-0.000287,0.000000,0.000000,0.005621
0.134963,0.000000,0.165959,-0.000916,0.000000,0.031492,-0.000259,0.000000,0.000000,0.005519
0.134958,0.000000,0.166116,-0.000906,0.000000,0.031300,-0.000232,0.000000,0.000000,0.005413
0.134953,0.000000,0.166273,-0.000895,0.000000,0.031108,-0.000205,0.000000,0.000000,0.005303
0.134949,0.000000,0.166429,-0.000883,0.000000,0.030915,-0.000178,0.000000,0.000000,0.005191
0.134945,0.000000,0.166583,-0.000871,0.000000,0.030721,-0.000152,0.000000,0.000000,0.005075
0.134940,0.000000,0.166737,-0.000857,0.000000,0.030527,-0.000127,0.000000,0.000000,0.004956
0.134936,0.000000,0.166889,-0.000842,0.000000,0.030332,-0.000102,0.000000,0.000000,0.004835
0.134932,0.000000,0.167041,-0.000826,0.000000,0.030136,-0.000078,0.000000,0.000000,0.004712
0.134928,0.000000,0.167192,-0.000810,0.000000,0.029941,-0.000054,0.000000,0.000000,0.004587
0.134924,0.000000,0.167341,-0.000792,0.000000,0.029745,-0.000031,0.000000,0.000000,0.004460
0.134920,0.000000,0.167490,-0.000774,0.000000,0.029549,-0.000009,0.000000,0.000000,0.004331
0.134916,0.000000,0.167638,-0.000756,0.000000,0.029352,0.000013,0.000000,0.000000,0.004201
0.134912,0.000000,0.167785,-0.000736,0.000000,0.029156,0.000034,0.000000,0.000000,0.004070
0.134908,0.000000,0.167930,-0.000716,0.000000,0.028959,0.000054,0.000000,0.000000,0.003938
0.134905,0.000000,0.168075,-0.000696,0.000000,0.028762,0.000074,0.000000,0.000000,0.003805
0.134901,0.000000,0.168219,-0.000675,0.000000,0.028565,0.000093,0.000000,0.000000,0.003672
0.134898,0.000000,0.168362,-0.000654,0.000000,0.028369,0.000111,0.000000,0.000000,0.003538
0.134895,0.000000,0.168504,-0.000632,0.000000,0.028172,0.000129,0.000000,0.000000,0.003405
0.134891,0.000000,0.168645,-0.000610,0.000000,0.027976,0.000146,0.000000,0.000000,0.003271
0.134888,0.000000,0.168784,-0.000588,0.000000,0.027780,0.000162,0.000000,0.000000,0.003138
0.134885,0.000000,0.168923,-0.000566,0.000000,0.027584,0.000178,0.000000,0.000000,0.003005
0.134883,0.000000,0.169061,-0.000543,0.000000,0.027388,0.000193,0.000000,0.000000,0.002873
0.134880,0.000000,0.169198,-0.000520,0.000000,0.027193,0.000207,0.000000,0.000000,0.002741
0.134877,0.000000,0.169334,-0.000497,0.000000,0.026998,0.000221,0.000000,0.000000,0.002611
0.134875,0.000000,0.169469,-0.000474,0.000000,0.026803,0.000234,0.000000,0.000000,0.002481
0.134872,0.000000,0.169603,-0.000450,0.000000,0.026609,0.000246,0.000000,0.000000,0.002353
0.134870,0.000000,0.169736,-0.000427,0.000000,0.026415,0.000258,0.000000,0.000000,0.002226
0.134868,0.000000,0.169868,-0.000404,0.000000,0.026222,0.000269,0.000000,0.000000,0.002100
0.134866,0.000000,0.169999,-0.000380,0.000000,0.026030,0.000280,0.000000,0.000000,0.001976
0.134864,0.000000,0.170129,-0.000357,0.000000,0.025837,0.000290,0.000000,0.000000,0.001853
0.134862,0.000000,0.170259,-0.000334,0.000000,0.025646,0.000299,0.000000,0.000000,0.001732
0.134861,0.000000,0.170387,-0.000311,0.000000,0.025455,0.000308,0.000000,0.000000,0.001614
0.134859,0.000000,0.170514,-0.000288,0.000000,0.025265,0.000316,0.000000,0.000000,0.001497
0.134858,0.000000,0.170641,-0.000265,0.000000,0.025075,0.000323,0.000000,0.000000,0.001382
0.134856,0.000000,0.170766,-0.000243,0.000000,0.024886,0.000330,0.000000,0.000000,0.001269
0.134855,0.000000,0.170890,-0.000220,0.000000,0.024698,0.000336,0.000000,0.000000,0.001158
0.134854,0.000000,0.171014,-0.000198,0.000000,0.024510,0.000342,0.000000,0.000000,0.001050
0.134853,0.000000,0.171136,-0.000177,0.000000,0.024323,0.000347,0.000000,0.000000,0.000944
0.134852,0.000000,0.171258,-0.000155,0.000000,0.024137,0.000352,0.000000,0.000000,0.000841
0.134851,0.000000,0.171379,-0.000134,0.000000,0.023952,0.000356,0.000000,0.000000,0.000740
0.134851,0.000000,0.171498,-0.000113,0.000000,0.023767,0.000360,0.000000,0.000000,0.000641
0.134850,0.000000,0.171617,-0.000092,0.000000,0.023584,0.000363,0.000000,0.000000,0.000545
0.134850,0.000000,0.171735,-0.000072,0.000000,0.023401,0.000366,0.000000,0.000000,0.000451
0.134849,0.000000,0.171852,-0.000052,0.000000,0.023219,0.000368,0.000000,0.000000,0.000361
0.134849,0.000000,0.171968,-0.000033,0.000000,0.023038,0.000370,0.000000,0.000000,0.000272
0.134849,0.000000,0.172083,-0.000014,0.000000,0.022858,0.000371,0.000000,0.000000,0.000187
0.134849,0.000000,0.172198,0.000005,0.000000,0.022678,0.000372,0.000000,0.000000,0.000104
0.134849,0.000000,0.172311,0.000023,0.000000,0.022500,0.000373,0.000000,0.000000,0.000024
0.134849,0.000000,0.172424,0.000041,0.000000,0.022322,0.000373,0.000000,0.000000,-0.000053
0.134849,0.000000,0.172535,0.000059,0.000000,0.022146,0.000373,0.000000,0.000000,-0.000128
0.134849,0.000000,0.172646,0.000076,0.000000,0.021970,0.000372,0.000000,0.000000,-0.000200
0.134850,0.000000,0.172756,0.000092,0.000000,0.021795,0.000371,0.000000,0.000000,-0.000269
0.134850,0.000000,0.172865,0.000108,0.000000,0.021621,0.000370,0.000000,0.000000,-0.000335
0.134851,0.000000,0.172973,0.000124,0.000000,0.021449,0.000368,0.000000,0.000000,-0.000399
0.134851,0.000000,0.173080,0.000139,0.000000,0.021277,0.000366,0.000000,0.000000,-0.000460
0.134852,0.000000,0.173187,0.000154,0.000000,0.021106,0.000364,0.000000,0.000000,-0.000518
0.134853,0.000000,0.173292,0.000168,0.000000,0.020936,0.000361,0.000000,0.000000,-0.000574
0.134854,0.000000,0.173397,0.000182,0.000000,0.020767,0.000358,0.000000,0.000000,-0.000627
0.134855,0.000000,0.173501,0.000195,0.000000,0.020599,0.000355,0.000000,0.000000,-0.000677
0.134856,0.000000,0.173604,0.000208,0.000000,0.020432,0.000352,0.000000,0.000000,-0.000725
0.134857,0.000000,0.173706,0.000220,0.000000,0.020266,0.000348,0.000000,0.000000,-0.000770
0.134858,0.000000,0.173807,0.000232,0.000000,0.020101,0.000344,0.000000,0.000000,-0.000812
0.134859,0.000000,0.173908,0.000243,0.000000,0.019937,0.000340,0.000000,0.000000,-0.000852
0.134860,0.000000,0.174007,0.000254,0.000000,0.019774,0.000336,0.000000,0.000000,-0.000890
0.134861,0.000000,0.174106,0.000264,0.000000,0.019613,0.000332,0.000000,0.000000,-0.000925
0.134863,0.000000,0.174204,0.000274,0.000000,0.019452,0.000327,0.000000,0.000000,-0.000958
0.134864,0.000000,0.174301,0.000283,0.000000,0.019292,0.000322,0.000000,0.000000,-0.000988
0.134866,0.000000,0.174398,0.000292,0.000000,0.019133,0.000317,0.000000,0.000000,-0.001016
0.134867,0.000000,0.174494,0.000301,0.000000,0.018976,0.000312,0.000000,0.000000,-0.001041
0.134869,0.000000,0.174588,0.000309,0.000000,0.018819,0.000307,0.000000,0.000000,-0.001065
0.134870,0.000000,0.174683,0.000316,0.000000,0.018663,0.000302,0.000000,0.000000,-0.001086
0.134872,0.000000,0.174776,0.000323,0.000000,0.018509,0.000296,0.000000,0.000000,-0.001105
0.134873,0.000000,0.174868,0.000330,0.000000,0.018355,0.000291,0.000000,0.000000,-0.001122
0.134875,0.000000,0.174960,0.000336,0.000000,0.018202,0.000285,0.000000,0.000000,-0.001137
0.134877,0.000000,0.175051,0.000342,0.000000,0.018051,0.000279,0.000000,0.000000,-0.001150
0.134878,0.000000,0.175141,0.000347,0.000000,0.017900,0.000274,0.000000,0.000000,-0.001161
0.134880,0.000000,0.175231,0.000352,0.000000,0.017751,0.000268,0.000000,0.000000,-0.001170
0.134882,0.000000,0.175320,0.000357,0.000000,0.017602,0.000262,0.000000,0.000000,-0.001177
0.134884,0.000000,0.175408,0.000361,0.000000,0.017455,0.000256,0.000000,0.000000,-0.001183
0.134885,0.000000,0.175495,0.000364,0.000000,0.017309,0.000250,0.000000,0.000000,-0.001186
0.134887,0.000000,0.175582,0.000368,0.000000,0.017163,0.000244,0.000000,0.000000,-0.001189
0.134889,0.000000,0.175667,0.000371,0.000000,0.017019,0.000238,0.000000,0.000000,-0.001189
0.134891,0.000000,0.175752,0.000373,0.000000,0.016876,0.000232,0.000000,0.000000,-0.001188
0.134893,0.000000,0.175837,0.000376,0.000000,0.016734,0.000226,0.000000,0.000000,-0.001185
0.134895,0.000000,0.175920,0.000378,0.000000,0.016593,0.000220,0.000000,0.000000,-0.001181
0.134897,0.000000,0.176003,0.000379,0.000000,0.016452,0.000215,0.000000,0.000000,-0.001176
0.134898,0.000000,0.176086,0.000380,0.000000,0.016313,0.000209,0.000000,0.000000,-0.001169
0.134900,0.000000,0.176167,0.000381,0.000000,0.016175,0.000203,0.000000,0.000000,-0.001161
0.134902,0.000000,0.176248,0.000382,0.000000,0.016038,0.000197,0.000000,0.000000,-0.001152
0.134904,0.000000,0.176328,0.000382,0.000000,0.015902,0.000191,0.000000,0.000000,-0.001142
0.134906,0.000000,0.176408,0.000382,0.000000,0.015767,0.000186,0.000000,0.000000,-0.001130
0.134908,0.000000,0.176487,0.000382,0.000000,0.015633,0.000180,0.000000,0.000000,-0.001118
0.134910,0.000000,0.176565,0.000381,0.000000,0.015500,0.000174,0.000000,0.000000,-0.001104
0.134912,0.000000,0.176642,0.000380,0.000000,0.015368,0.000169,0.000000,0.000000,-0.001090
0.134914,0.000000,0.176719,0.000379,0.000000,0.015236,0.000163,0.000000,0.000000,-0.001074
0.134916,0.000000,0.176795,0.000378,0.000000,0.015106,0.000158,0.000000,0.000000,-0.001058
0.134917,0.000000,0.176871,0.000377,0.000000,0.014977,0.000153,0.000000,0.000000,-0.001041
0.134919,0.000000,0.176946,0.000375,0.000000,0.014849,0.000147,0.000000,0.000000,-0.001023
0.134921,0.000000,0.177020,0.000373,0.000000,0.015454,0.000142,0.000000,0.000000,-0.056906
0.134923,0.000000,0.177097,0.000371,0.000000,0.016033,-0.000142,0.000000,0.000000,-0.073288
0.134925,0.000000,0.177177,0.000355,0.000000,0.016587,-0.000509,0.000000,0.000000,-0.077479
0.134927,0.000000,0.177260,0.000321,0.000000,0.017117,-0.000896,0.000000,0.000000,-0.077878
0.134928,0.000000,0.177346,0.000269,0.000000,0.017622,-0.001285,0.000000,0.000000,-0.077069
0.134930,0.000000,0.177434,0.000199,0.000000,0.018105,-0.001671,0.000000,0.000000,-0.075850
0.134931,0.000000,0.177525,0.000111,0.000000,0.018566,-0.002050,0.000000,0.000000,-0.074468
0.134931,0.000000,0.177617,0.000006,0.000000,0.019005,-0.002422,0.000000,0.000000,-0.073001
0.134931,0.000000,0.177712,-0.000115,0.000000,0.019423,-0.002787,0.000000,0.000000,-0.071477
0.134931,0.000000,0.177810,-0.000251,0.000000,0.019821,-0.003145,0.000000,0.000000,-0.069906
0.134929,0.000000,0.177909,-0.000401,0.000000,0.020199,-0.003494,0.000000,0.000000,-0.068293
0.134927,0.000000,0.178010,-0.000566,0.000000,0.020558,-0.003836,0.000000,0.000000,-0.066644
0.134925,0.000000,0.178112,-0.000743,0.000000,0.020899,-0.004169,0.000000,0.000000,-0.064961
0.134921,0.000000,0.178217,-0.000932,0.000000,0.021223,-0.004494,0.000000,0.000000,-0.063248
0.134916,0.000000,0.178323,-0.001133,0.000000,0.021529,-0.004810,0.000000,0.000000,-0.061508
0.134911,0.000000,0.178431,-0.001344,0.000000,0.021818,-0.005118,0.000000,0.000000,-0.059744
0.134904,0.000000,0.178540,-0.001566,0.000000,0.022091,-0.005416,0.000000,0.000000,-0.057960
0.134896,0.000000,0.178650,-0.001797,0.000000,0.022349,-0.005706,0.000000,0.000000,-0.056159
0.134887,0.000000,0.178762,-0.002037,0.000000,0.022591,-0.005987,0.000000,0.000000,-0.054343
0.134877,0.000000,0.178875,-0.002285,0.000000,0.022819,-0.006259,0.000000,0.000000,-0.052515
0.134865,0.000000,0.178989,-0.002540,0.000000,0.023033,-0.006521,0.000000,0.000000,-0.050678
0.134853,0.000000,0.179104,-0.002802,0.000000,0.023233,-0.006774,0.000000,0.000000,-0.048835
0.134839,0.000000,0.179220,-0.003070,0.000000,0.023420,-0.007019,0.000000,0.000000,-0.046989
0.134823,0.000000,0.179338,-0.003343,0.000000,0.023594,-0.007254,0.000000,0.000000,-0.045142
0.134807,0.000000,0.179455,-0.003622,0.000000,0.023755,-0.007479,0.000000,0.000000,-0.043296
0.134788,0.000000,0.179574,-0.003904,0.000000,0.023905,-0.007696,0.000000,0.000000,-0.041453
0.134769,0.000000,0.179694,-0.004191,0.000000,0.024043,-0.007903,0.000000,0.000000,-0.039617
0.134748,0.000000,0.179814,-0.004480,0.000000,0.024171,-0.008101,0.000000,0.000000,-0.037789
0.134726,0.000000,0.179935,-0.004773,0.000000,0.024287,-0.008290,0.000000,0.000000,-0.035972
0.134702,0.000000,0.180056,-0.005067,0.000000,0.024393,-0.008470,0.000000,0.000000,-0.034166
0.134676,0.000000,0.180178,-0.005363,0.000000,0.024489,-0.008641,0.000000,0.000000,-0.032376
0.134650,0.000000,0.180301,-0.005660,0.000000,0.024575,-0.008803,0.000000,0.000000,-0.030601
0.134621,0.000000,0.180424,-0.005958,0.000000,0.024651,-0.008956,0.000000,0.000000,-0.028844
0.134592,0.000000,0.180547,-0.006256,0.000000,0.024719,-0.009100,0.000000,0.000000,-0.027107
0.134560,0.000000,0.180670,-0.006554,0.000000,0.024778,-0.009235,0.000000,0.000000,-0.025391
0.134527,0.000000,0.180794,-0.006851,0.000000,0.024829,-0.009362,0.000000,0.000000,-0.023698
0.134493,0.000000,0.180918,-0.007147,0.000000,0.024871,-0.009481,0.000000,0.000000,-0.022030
0.134457,0.000000,0.181043,-0.007442,0.000000,0.024906,-0.009591,0.000000,0.000000,-0.020386
0.134420,0.000000,0.181167,-0.007735,0.000000,0.024933,-0.009693,0.000000,0.000000,-0.018770
0.134382,0.000000,0.181292,-0.008025,0.000000,0.024953,-0.009787,0.000000,0.000000,-0.017182
0.134341,0.000000,0.181417,-0.008313,0.000000,0.024966,-0.009873,0.000000,0.000000,-0.015622
0.134300,0.000000,0.181542,-0.008598,0.000000,0.024972,-0.009951,0.000000,0.000000,-0.014093
0.134257,0.000000,0.181666,-0.008880,0.000000,0.024971,-0.010021,0.000000,0.000000,-0.012596
0.134213,0.000000,0.181791,-0.009158,0.000000,0.024964,-0.010084,0.000000,0.000000,-0.011130
0.134167,0.000000,0.181916,-0.009433,0.000000,0.024952,-0.010140,0.000000,0.000000,-0.009697
0.134120,0.000000,0.182041,-0.009703,0.000000,0.024933,-0.010188,0.000000,0.000000,-0.008298
0.134071,0.000000,0.182166,-0.009969,0.000000,0.024909,-0.010230,0.000000,0.000000,-0.006933
0.134021,0.000000,0.182290,-0.010231,0.000000,0.024880,-0.010265,0.000000,0.000000,-0.005604
0.133970,0.000000,0.182414,-0.010487,0.000000,0.024845,-0.010293,0.000000,0.000000,-0.004309
0.133918,0.000000,0.182539,-0.010739,0.000000,0.024805,-0.010314,0.000000,0.000000,-0.003051
0.133864,0.000000,0.182663,-0.010986,0.000000,0.024761,-0.010329,0.000000,0.000000,-0.001829
0.133809,0.000000,0.182787,-0.011227,0.000000,0.024712,-0.010339,0.000000,0.000000,-0.000644
0.133753,0.000000,0.182910,-0.011462,0.000000,0.024659,-0.010342,0.000000,0.000000,0.000504
0.133696,0.000000,0.183033,-0.011692,0.000000,0.024601,-0.010339,0.000000,0.000000,0.001614
0.133637,0.000000,0.183156,-0.011916,0.000000,0.024540,-0.010331,0.000000,0.000000,0.002687
0.133577,0.000000,0.183279,-0.012134,0.000000,0.024474,-0.010318,0.000000,0.000000,0.003723
0.133517,0.000000,0.183401,-0.012346,0.000000,0.024405,-0.010299,0.000000,0.000000,0.004721
0.133455,0.000000,0.183524,-0.012552,0.000000,0.024332,-0.010276,0.000000,0.000000,0.005681
0.133392,0.000000,0.183645,-0.012751,0.000000,0.024256,-0.010247,0.000000,0.000000,0.006604
0.133329,0.000000,0.183766,-0.012945,0.000000,0.024177,-0.010214,0.000000,0.000000,0.007489
0.133264,0.000000,0.183887,-0.013131,0.000000,0.024094,-0.010177,0.000000,0.000000,0.008336
0.133198,0.000000,0.184008,-0.013311,0.000000,0.024009,-0.010135,0.000000,0.000000,0.009147
0.133132,0.000000,0.184128,-0.013485,0.000000,0.023920,-0.010089,0.000000,0.000000,0.009920
0.133064,0.000000,0.184247,-0.013652,0.000000,0.023829,-0.010040,0.000000,0.000000,0.010656
0.132996,0.000000,0.184367,-0.013812,0.000000,0.023736,-0.009986,0.000000,0.000000,0.011356
0.132927,0.000000,0.184485,-0.013966,0.000000,0.023640,-0.009930,0.000000,0.000000,0.012020
0.132857,0.000000,0.184603,-0.014113,0.000000,0.023541,-0.009869,0.000000,0.000000,0.012648
0.132787,0.000000,0.184721,-0.014253,0.000000,0.023440,-0.009806,0.000000,0.000000,0.013240
0.132715,0.000000,0.184838,-0.014387,0.000000,0.023337,-0.009740,0.000000,0.000000,0.013798
0.132643,0.000000,0.184955,-0.014514,0.000000,0.023233,-0.009671,0.000000,0.000000,0.014321
0.132571,0.000000,0.185071,-0.014634,0.000000,0.023126,-0.009599,0.000000,0.000000,0.014810
0.132498,0.000000,0.185187,-0.014748,0.000000,0.023017,-0.009525,0.000000,0.000000,0.015266
0.132424,0.000000,0.185302,-0.014856,0.000000,0.022907,-0.009449,0.000000,0.000000,0.015689
0.132350,0.000000,0.185416,-0.014957,0.000000,0.022794,-0.009371,0.000000,0.000000,0.016079
0.132275,0.000000,0.185530,-0.015051,0.000000,0.022681,-0.009290,0.000000,0.000000,0.016438
0.132200,0.000000,0.185644,-0.015139,0.000000,0.022566,-0.009208,0.000000,0.000000,0.016766
0.132124,0.000000,0.185757,-0.015221,0.000000,0.022449,-0.009124,0.000000,0.000000,0.017063
0.132048,0.000000,0.185869,-0.015297,0.000000,0.022331,-0.009039,0.000000,0.000000,0.017331
0.131971,0.000000,0.185981,-0.015366,0.000000,0.022212,-0.008952,0.000000,0.000000,0.017569
0.131894,0.000000,0.186092,-0.015430,0.000000,0.022092,-0.008864,0.000000,0.000000,0.017779
0.131817,0.000000,0.186202,-0.015487,0.000000,0.021971,-0.008775,0.000000,0.000000,0.017961
0.131740,0.000000,0.186312,-0.015539,0.000000,0.021849,-0.008686,0.000000,0.000000,0.018117
0.131662,0.000000,0.186421,-0.015585,0.000000,0.021726,-0.008595,0.000000,0.000000,0.018246
0.131584,0.000000,0.186530,-0.015625,0.000000,0.021601,-0.008504,0.000000,0.000000,0.018349
0.131506,0.000000,0.186638,-0.015660,0.000000,0.021477,-0.008412,0.000000,0.000000,0.018428
0.131428,0.000000,0.186745,-0.015690,0.000000,0.021351,-0.008320,0.000000,0.000000,0.018483
0.131349,0.000000,0.186852,-0.015714,0.000000,0.021225,-0.008228,0.000000,0.000000,0.018514
0.131271,0.000000,0.186958,-0.015732,0.000000,0.021098,-0.008135,0.000000,0.000000,0.018523
0.131192,0.000000,0.187064,-0.015746,0.000000,0.020970,-0.008042,0.000000,0.000000,0.018511
0.131113,0.000000,0.187168,-0.015755,0.000000,0.020842,-0.007950,0.000000,0.000000,0.018477
0.131035,0.000000,0.187273,-0.015759,0.000000,0.020713,-0.007857,0.000000,0.000000,0.018423
0.130956,0.000000,0.187376,-0.015758,0.000000,0.020584,-0.007765,0.000000,0.000000,0.018350
0.130877,0.000000,0.187479,-0.015753,0.000000,0.020455,-0.007674,0.000000,0.000000,0.018258
0.130798,0.000000,0.187581,-0.015743,0.000000,0.020325,-0.007582,0.000000,0.000000,0.018148
0.130720,0.000000,0.187683,-0.015729,0.000000,0.020195,-0.007492,0.000000,0.000000,0.018021
0.130641,0.000000,0.187784,-0.015711,0.000000,0.020065,-0.007401,0.000000,0.000000,0.017878
0.130562,0.000000,0.187884,-0.015689,0.000000,0.019934,-0.007312,0.000000,0.000000,0.017719
0.130484,0.000000,0.187984,-0.015663,0.000000,0.019803,-0.007223,0.000000,0.000000,0.017546
0.130406,0.000000,0.188083,-0.015633,0.000000,0.019673,-0.007136,0.000000,0.000000,0.017358
0.130327,0.000000,0.188181,-0.015599,0.000000,0.019542,-0.007049,0.000000,0.000000,0.017157
0.130249,0.000000,0.188279,-0.015562,0.000000,0.019411,-0.006963,0.000000,0.000000,0.016943
0.130172,0.000000,0.188376,-0.015522,0.000000,0.019280,-0.006878,0.000000,0.000000,0.016717
